filepath,label,split
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\004_particle0002.png,bop1,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\019_particle0005.png,op,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\022_particle0029.png,op,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\006_particle0018.png,op,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\001_particle0024.png,bop1,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\017_particle0023.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\005_particle0012.png,op,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\018_particle0052.png,op,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\018_particle0003.png,op,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\003_particle0020.png,bop1,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\024_particle0027.png,op,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\006_particle0003.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\007_particle0017.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\018_particle0027.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\018_particle0005.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\019_particle0012.png,op,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\006_particle0017.png,op,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\001_particle0041.png,bop1,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\011_particle0015.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\021_particle0024.png,op,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\011_particle0011.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\007_particle0005.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\018_particle0028.png,op,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\016_particle0005.png,op,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\017_particle0018.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\024_particle0026.png,op,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\006_particle0011.png,op,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\003_particle0027.png,bop1,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\010_particle0010.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\003_particle0031.png,op,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\020_particle0028.png,op,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\018_particle0011.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\021_particle0006.png,op,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\018_particle0023.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\006_particle0011.png,bop1,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\016_particle0001.png,op,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\020_particle0010.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\019_particle0024.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\019_particle0029.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\018_particle0021.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\020_particle0011.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\002_particle0034.png,bop1,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\006_particle0000.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\018_particle0026.png,op,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\003_particle0005.png,bop1,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\011_particle0003.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\012_particle0015.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\016_particle0015.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\015_particle0015.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\011_particle0005.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\014_particle0009.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\015_particle0012.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\016_particle0027.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\004_particle0011.png,bop1,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\019_particle0006.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\004_particle0009.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\001_particle0046.png,bop1,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\021_particle0027.png,op,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\014_particle0020.png,op,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\010_particle0009.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\013_particle0029.png,op,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\004_particle0023.png,op,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\014_particle0026.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\003_particle0039.png,bop1,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\006_particle0008.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\008_particle0010.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\015_particle0001.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\005_particle0048.png,bop1,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\016_particle0009.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\007_particle0016.png,op,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\018_particle0017.png,op,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\019_particle0003.png,opa,train
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\002_particle0031.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\017_particle0002.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\018_particle0013.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\015_particle0006.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\009_particle0023.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\010_particle0003.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\008_particle0012.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\007_particle0001.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\009_particle0009.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\017_particle0024.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\018_particle0051.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\015_particle0017.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\016_particle0027.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\001_particle0034.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\006_particle0004.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\005_particle0046.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\018_particle0032.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\018_particle0016.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\020_particle0013.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\006_particle0014.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\015_particle0008.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\005_particle0001.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\007_particle0004.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\004_particle0026.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\012_particle0023.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\004_particle0010.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\005_particle0009.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\017_particle0020.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\001_particle0000.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\006_particle0017.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\024_particle0043.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\001_particle0043.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\006_particle0022.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\018_particle0025.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\002_particle0009.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\006_particle0025.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\003_particle0047.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\020_particle0040.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\011_particle0022.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\022_particle0033.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\003_particle0009.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\001_particle0001.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\007_particle0018.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\014_particle0020.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\004_particle0008.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\008_particle0008.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\018_particle0042.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\007_particle0030.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\006_particle0006.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\011_particle0026.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\017_particle0016.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\013_particle0006.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\005_particle0037.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\007_particle0012.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\006_particle0016.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\006_particle0007.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\003_particle0022.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\002_particle0006.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\007_particle0039.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\006_particle0000.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\013_particle0018.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\020_particle0008.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\017_particle0027.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\001_particle0017.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\013_particle0025.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\004_particle0036.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\020_particle0006.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\015_particle0021.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\001_particle0024.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\002_particle0015.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\014_particle0016.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\018_particle0008.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\009_particle0006.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\016_particle0024.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\005_particle0011.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\005_particle0021.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\005_particle0039.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\017_particle0022.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\007_particle0002.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\019_particle0017.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\019_particle0037.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\020_particle0029.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\020_particle0001.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\016_particle0011.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\009_particle0016.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\005_particle0023.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\014_particle0022.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\007_particle0023.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\016_particle0017.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\019_particle0011.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\006_particle0026.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\012_particle0031.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\016_particle0004.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\020_particle0026.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\007_particle0030.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\004_particle0035.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\001_particle0001.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\009_particle0022.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\010_particle0001.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\007_particle0023.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\014_particle0031.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\018_particle0040.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\018_particle0030.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\003_particle0026.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\006_particle0016.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\020_particle0004.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\015_particle0022.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\018_particle0020.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\018_particle0045.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\005_particle0004.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\003_particle0017.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\017_particle0013.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\004_particle0018.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\013_particle0028.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\018_particle0011.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\013_particle0037.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\017_particle0006.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\005_particle0011.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\001_particle0019.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\018_particle0043.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\020_particle0000.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\020_particle0003.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\009_particle0004.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\006_particle0010.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\021_particle0009.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\003_particle0007.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\003_particle0045.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\006_particle0024.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\024_particle0032.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\011_particle0019.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\005_particle0049.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\020_particle0019.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\005_particle0006.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\004_particle0004.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\024_particle0035.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\005_particle0007.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\004_particle0015.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\004_particle0039.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\002_particle0021.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\005_particle0016.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\022_particle0009.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\005_particle0016.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\007_particle0022.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\019_particle0043.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\014_particle0012.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\020_particle0017.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\004_particle0029.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\008_particle0002.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\020_particle0020.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\021_particle0025.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\024_particle0009.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\004_particle0022.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\015_particle0002.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\007_particle0016.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\004_particle0013.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\018_particle0003.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\018_particle0036.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\016_particle0026.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\002_particle0010.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\004_particle0010.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\020_particle0006.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\015_particle0027.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\017_particle0012.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\013_particle0024.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\018_particle0015.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\003_particle0029.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\024_particle0006.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\016_particle0014.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\020_particle0003.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\001_particle0048.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\003_particle0034.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\024_particle0004.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\003_particle0030.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\020_particle0004.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\007_particle0017.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\006_particle0023.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\014_particle0006.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\024_particle0046.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\018_particle0055.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\021_particle0021.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\023_particle0033.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\009_particle0000.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\001_particle0027.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\005_particle0034.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\014_particle0024.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\017_particle0008.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\005_particle0005.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\005_particle0018.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\012_particle0029.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\019_particle0024.png,op,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\003_particle0013.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\003_particle0002.png,bop1,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\001_particle0007.png,opa,val
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\022_particle0004.png,op,val
